track_id,label_id,genre,tsne_x,tsne_y
181,13,Rock,-10.44402027130127,13.892522811889648
564,13,Rock,11.862640380859375,-6.708994388580322
734,14,Soul-RnB,-11.446850776672363,20.691932678222656
735,14,Soul-RnB,-21.977094650268555,6.300069332122803
736,14,Soul-RnB,-11.96099853515625,18.10801887512207
737,14,Soul-RnB,-16.717182159423828,4.961380481719971
738,14,Soul-RnB,-12.004948616027832,18.572898864746094
739,14,Soul-RnB,28.080720901489258,15.162979125976562
740,14,Soul-RnB,2.1850473880767822,20.22700309753418
741,14,Soul-RnB,-25.348766326904297,14.988502502441406
742,14,Soul-RnB,2.629589319229126,19.46501922607422
743,14,Soul-RnB,-27.387208938598633,21.691251754760742
744,14,Soul-RnB,-22.3096981048584,19.40839195251465
745,14,Soul-RnB,-11.899591445922852,15.308411598205566
747,14,Soul-RnB,-22.960643768310547,13.746925354003906
748,14,Soul-RnB,-12.835114479064941,13.777630805969238
749,14,Soul-RnB,-11.779888153076172,15.427861213684082
750,14,Soul-RnB,-15.37433910369873,6.949790954589844
751,14,Soul-RnB,1.7688971757888794,27.536714553833008
752,14,Soul-RnB,-25.98206901550293,14.318737983703613
753,14,Soul-RnB,0.030803611502051353,-14.012605667114258
754,14,Soul-RnB,-13.210144996643066,-3.249053716659546
755,14,Soul-RnB,4.141504287719727,29.425825119018555
756,14,Soul-RnB,-24.900014877319336,14.789560317993164
757,14,Soul-RnB,-11.7706298828125,16.079498291015625
758,14,Soul-RnB,-12.923099517822266,14.636094093322754
759,14,Soul-RnB,1.354006052017212,25.068504333496094
760,14,Soul-RnB,26.881441116333008,14.3385591506958
761,14,Soul-RnB,-0.12460993230342865,-37.54477310180664
762,14,Soul-RnB,-2.6773929595947266,3.0699238777160645
763,14,Soul-RnB,-8.903341293334961,12.142600059509277
764,14,Soul-RnB,2.041809320449829,15.915955543518066
765,14,Soul-RnB,-0.453139990568161,-0.72086501121521
766,14,Soul-RnB,-11.973274230957031,12.40202522277832
767,14,Soul-RnB,-0.1582624316215515,-0.9904589653015137
768,14,Soul-RnB,-10.28145980834961,11.655091285705566
769,14,Soul-RnB,-0.16637979447841644,-0.9634888172149658
770,14,Soul-RnB,-9.198380470275879,13.322578430175781
771,14,Soul-RnB,-2.7071142196655273,3.1674182415008545
772,14,Soul-RnB,-22.612060546875,9.157493591308594
773,14,Soul-RnB,-1.1635606288909912,-0.13397249579429626
774,14,Soul-RnB,-10.107271194458008,12.291372299194336
775,14,Soul-RnB,-2.717585563659668,1.8250863552093506
776,14,Soul-RnB,-9.119752883911133,11.470590591430664
854,5,Experimental,-15.684713363647461,8.957304000854492
891,6,Folk,29.696325302124023,-11.452468872070312
893,6,Folk,28.15720558166504,-11.673157691955566
894,6,Folk,17.97491455078125,-18.49577522277832
895,6,Folk,3.4420814514160156,-26.2278995513916
1042,0,Blues,2.2509818077087402,18.131120681762695
1043,0,Blues,5.666489124298096,24.47857093811035
1044,0,Blues,2.292111873626709,18.839588165283203
1045,0,Blues,2.3916618824005127,17.688486099243164
1046,0,Blues,-2.699378490447998,1.2135225534439087
1047,0,Blues,-7.739121913909912,6.282872676849365
1048,0,Blues,25.053861618041992,0.48435354232788086
1068,5,Experimental,-6.524446964263916,20.07145118713379
1071,5,Experimental,-3.1825225353240967,17.52910614013672
1072,5,Experimental,-1.9965952634811401,-35.379554748535156
3612,13,Rock,16.62419891357422,27.50191879272461
3613,13,Rock,16.19588851928711,28.518400192260742
3614,13,Rock,15.242341041564941,27.16824722290039
3616,13,Rock,15.050079345703125,27.076772689819336
3618,13,Rock,16.02863121032715,27.059511184692383
3620,13,Rock,14.248082160949707,29.630922317504883
3842,0,Blues,2.9773917198181152,16.733924865722656
4104,13,Rock,16.134153366088867,27.666824340820312
4105,13,Rock,25.989665985107422,27.786701202392578
4109,13,Rock,5.486151218414307,23.750965118408203
4110,13,Rock,18.29127311706543,28.038148880004883
4111,13,Rock,16.840496063232422,27.510498046875
